"","AF293_Azole_1","AF293_Azole_2","AF293_Azole_3","CEA10_Azole_1","CEA10_Azole_2","CEA10_Azole_3"
"AFUB_047030-T",20.9255088382002,15.4930605913823,19.1639428236408,28.2778180930614,31.1726817948808,50.6351027520674
"AFUB_047040-T",8.99252350072843,10.2136239738918,6.5760207502485,6.58443997177314,10.657327109361,2.96174314899337
"AFUB_047050-T",56.4133048678915,38.6679172420016,50.3678059914866,31.2613924552711,12.2178642932317,19.7687434282208
"AFUB_047060-T",5.28971970631084,7.53794220044972,9.04202853159168,9.95014701091611,9.13485180802368,5.28118055483155
"AFUB_047070-T",0.731225959401793,0.302093103453138,0.773649500029235,0,0,0
"AFUB_047080-T",12.0574493305615,8.96209540244308,7.92990737529966,12.7426550346592,22.8942223438593,18.2521882013266
"AFUB_047090-T",9.27256748518018,10.5876440067385,10.5732098337329,11.6403492358132,21.9236443392568,5.88780264558923
"AFUB_047100-T",7.18779560092826,6.41588210190949,10.6699160212365,7.31931050433711,3.65394072320947,5.74506803599919
"AFUB_047110-T",2.52039586006575,3.06408719216754,6.72108003150398,10.2293978132904,7.84074780188699,8.54623474920377
"AFUB_047120-T",0.420065976677626,3.55319031204405,2.20812461466677,4.98242221078369,5.51897296734764,6.13758821237181
"AFUB_047130-T",2.10032988338813,1.9995686371422,1.82129986465216,2.10172972313294,5.42381826101406,6.22679734336558
"AFUB_047140-T",0.528971970631084,0.230166174059533,0,0.323343034328145,0,0
"AFUB_047150-T",2.73820784797267,2.90584794750161,4.22283685432624,1.32276695861514,0,0
"AFUB_047160-T",2.55151185833817,2.18657865356557,2.51436087509501,1.60201776098945,0.076123765066864,0
"AFUB_047170-T",8.65024751973184,7.04883908057321,4.5129554168372,0.837752407122922,0,6.95831221751455
"AFUB_047180-T",21.2211108217882,22.9159197048023,16.9235828131395,198.121095579245,185.132996642613,175.29594240277
"AFUB_047190-T",1.27575592916908,1.69747553368906,1.09600345837475,10.2293978132904,22.9132532851261,8.1358727466324
"AFUB_047210-T",13.5354592485013,22.1822650249875,16.2144041047794,11.8755078062337,8.46876886368862,15.3261287047308
"AFUB_047220-T",7.65453557501451,8.07020147796239,6.46319686482757,8.06887844755235,13.6642158295021,1.8733917508693
"AFUB_047230-T",0.0311159982724167,0.920664696238134,0.145059281255482,2.32219088290213,0.247402236467308,0
"AFUB_047240-T",2.13144588166054,0.3452492610893,1.1282388542093,1.8518737420612,1.9030941266716,0
"AFUB_047250-T",34.8032440676981,46.6230356329342,30.4946844594857,45.1651429313814,51.060015418599,59.0564447178799
"AFUB_047260-T",56.0710288868949,31.1012042697945,68.0328029088208,94.710114236844,34.1415086324885,44.9435601946645
"AFUB_047270-T",3.11159982724167,1.19398702793383,3.3847165626279,2.38098052550725,9.07775898422353,2.85469219180084
"AFUB_047280-T",30.5714683026494,38.23635566564,38.9242404702209,46.355633194135,21.3907779837888,23.765312496742
"AFUB_047290-T",5.07190771840392,7.68179605923693,5.31884031270099,2.91008730895331,10.2767082840266,12.6320129487187
"AFUB_047300-T",207.061410503797,258.160134979524,217.36327411238,276.090859084282,240.722376082691,205.270210416679
"AFUB_047310-T",14.857889175079,16.4712668311354,11.7175663858595,12.6397731601002,16.6901354909099,19.9471616902084
"AFUB_047320-T",72.5469499721395,45.3283509038494,58.5233611376282,45.5472756083147,61.3557546438924,51.2774084952226
"AFUB_047330-T",49.7544812375943,46.2921717577237,67.807155137979,51.455634690129,61.8124972342936,42.5884391364288
"AFUB_047340-T",67.2883462641011,68.9635399025877,80.2661356280331,39.6536139371516,66.341861255772,43.0701684437952
"AFUB_047350-T",45.8805394526784,57.8292512324578,58.5233611376282,38.3014521572339,60.8609501709578,50.6886282306637
"AFUB_047360-T",16.8493130645136,25.9512361252124,21.1786550633003,16.0642698418483,23.3129030517271,16.7534748006312
"AFUB_047370-T",248.507920202656,218.024908377893,222.27917197715,42.9752287443408,180.2230137958,112.100194006779
"AFUB_047380-T",40.7152837394573,46.0620055836641,41.9382499807514,55.9530423494204,40.9926474885063,42.6776482674226
"AFUB_047390-T",22.2168227665055,18.6146893270648,21.4848913237285,13.6538944950385,3.48266225180903,7.99313813704235
"AFUB_047400-T",4.02952177627796,2.70445254519952,4.9158978647691,1.66080740359457,0,3.49699793495603
"AFUB_047410-T",0.637877964584542,0.201395402302092,0,0,0,0
"AFUB_047420-T",1.52468391534842,0.676113136299879,3.65871742722159,0.367435266281983,0,0.0178418261987552
"AFUB_047430-T",1.40021992225875,0.561030049270113,1.93412375007309,0.146974106512793,0.038061882533432,0
"AFUB_047440-T",114.009017670135,128.619735141643,116.530955941903,156.556818257427,160.278587348282,177.347752415627
"AFUB_047450-T",0.497855972358667,0.963820853874296,0.548001729187375,1.49913588643049,2.05534165680533,0
"AFUB_047460-T",65.5147343625734,54.6356955673817,72.9809361694245,93.3873472782289,98.6183376441223,100.592216108582
"AFUB_047470-T",38.9572298370657,40.6962566509012,37.6348246368388,64.8449757934444,103.528320490935,93.1343327575024
"AFUB_047480-T",0,0.719269293936042,0.0805884895863786,0.0587896426051173,3.216229074075,0.802882178943986
"AFUB_047490-T",1031.13750875048,961.145172100854,1106.14149036472,969.49999620099,540.440670092201,606.711299888672
"AFUB_047500-T",228.873725292761,228.756406243419,235.044388727632,322.47588709972,416.054437972945,366.149957250855
"AFUB_047510-T",1164.40732935124,920.132436960621,817.247872895466,543.936470793197,582.746452528111,711.799656199341
"AFUB_047520-T",9.94156144803714,7.04883908057321,8.15555514614152,23.6334363272572,6.81307697348433,7.51140882967596
"AFUB_047530-T",5.64755368644363,3.95598111664823,7.02731629193222,11.3464010227876,14.4254534801707,14.2199354804079
"AFUB_047540-T",0.124463993089667,0.0575415435148833,0.22564777084186,17.5781031389301,19.9824883300518,7.58277613447098
"AFUB_047550-T",72.1113259963257,51.3845983587908,72.8036414923344,46.1498694450171,27.5948648367382,30.5095227998715
"AFUB_047560-T",317.678784362238,247.543720201028,379.861904514354,179.308409945608,159.897968522948,138.042209299769
"AFUB_047570-T",25.7329305712886,27.8644924470823,30.7686853240794,19.9296888431348,33.43736380562,14.362670089998
"AFUB_047580-T",49.4122052565977,46.6230356329342,69.563984210962,106.409253115262,67.7882127920424,64.5517271870965
"AFUB_047590-T",93.488016809476,87.5638438437737,112.050235920901,110.818476310646,98.0854712886543,109.709389296146
"AFUB_047610-T",570.900778303165,392.303858298596,504.677357185737,16.1671517164073,38.0999444159654,4.81729307366392
"AFUB_047620-T",24.7683346248437,18.9887093599115,26.6425546572568,3.95360346519414,0.228371295200592,0.071367304795021
"AFUB_047630-T",9.00808149986464,8.19966995087088,9.4288532816063,1.73429445685096,3.53975507560918,10.2947337166818
"AFUB_047640-T",7.56118758019726,4.38754269300986,3.70707052097342,3.5567733776096,1.63666094893758,3.60404889214856
"AFUB_047650-T",2.81599784365371,0.474717733997788,0.773649500029235,2.60144168527644,0,0
"AFUB_047660-T",0.637877964584542,1.00697701151046,0.386824750014617,0.146974106512793,0,0
"AFUB_047670-T",1.44689391966738,1.49608013138697,1.16047425004385,1.07291097754339,0,0.0356836523975105
"AFUB_047680-T",39.3150638171985,39.9913727428439,52.3502828353116,21.3994299082627,18.764508088982,10.8121466764457
"AFUB_047690-T",16.2892250956101,14.8457182268399,38.5374157202063,47.355057118422,20.57244750932,27.333677736493
"AFUB_047700-T",31.660528242184,32.7555236458473,52.140752762387,61.5674532182091,66.5321706684391,47.2629976005027
"AFUB_047720-T",87.218143157584,76.8467313641267,82.9739088781354,17.8426565306531,14.4635153627042,6.99399586991206
"AFUB_047730-T",69.6842781310772,82.7735103461597,52.9466376582508,33.6570703914297,38.7279654777671,35.576601440318
"AFUB_047740-T",7.34337559229034,6.41588210190949,4.14224836473986,8.28933960732154,2.39789859960622,4.38908924489379
"AFUB_047750-T",35.4877960296912,27.8501070612035,38.5857688139581,32.466580128676,13.4929373581016,22.2130736174503
"AFUB_047760-T",0.777899956810418,0.115083087029767,0.290118562510963,0.235158570420469,5.78540614508166,1.74849896747801
"AFUB_047770-T",3.74947779182621,4.53139655179706,5.93131283355747,4.87954033622474,2.05534165680533,4.12146185191246
"AFUB_047780-T",589.243659284755,424.368883422265,790.605318238209,550.300449605201,262.798267952081,277.868601219414
"AFUB_047790-T",5.44529969767292,3.17917027919731,4.36789613558172,4.68847399775811,5.29060167214705,1.57008070549046
"AFUB_047800-T",1.80472789980017,2.57498407229103,3.57812893763521,3.45389150305064,0.057092823800148,1.17756052911785
"AFUB_047810-T",9.64595946444918,9.85398932692377,9.4933240732754,7.95129916234212,7.23175768135208,9.63458614732784
"AFUB_047820-T",1.46245191880359,3.66827339907381,2.54659627092956,0.852449817774201,4.26293084374438,3.7467835017386
"AFUB_047830-T",3.95173178059692,7.42285911341995,1.88577065632126,0.44092231953838,3.61587884067604,0
"AFUB_047840-T",1.71137990498292,2.04272479477836,2.38541929175681,2.82190284504563,14.5015772452376,6.49442473634691
"AFUB_047850-T",5.61643768817121,2.31604712647405,1.91800605215581,2.1311245444355,12.9029781788334,5.72722620980044
"AFUB_047860-T",0.622319965448334,0,0.128941583338206,0.705475711261408,0,2.06965183905561
"AFUB_047870-T",1.27575592916908,1.7262463054465,1.25718043754751,1.08760838819467,0,0
"AFUB_047880-T",1.94474989202604,3.82651264373974,1.96635914590764,2.73371838113796,6.67986038461731,1.96260088186308
"AFUB_047890-T",0,0.086312315272325,0.370707052097342,0.22046115976919,0,0
"AFUB_047900-T",4.35623975813834,5.98432052554787,4.02942447931893,10.3028848665468,13.4739064168349,6.74421030312949
"AFUB_047920-T",0.155579991362084,0.0143853858787208,0,0.146974106512793,0,0
"AFUB_047930-T",31.0693242750081,24.0379798033425,22.3713647091787,53.5279695919593,27.138122246337,33.0073784676972
"AFUB_047940-T",1.120175937807,0.474717733997788,0.209530072924584,0.235158570420469,0,0
"AFUB_047950-T",83.6398033562561,91.4335126451496,58.3783018563727,14.2858831530435,47.5012294017231,14.0950426970167
"AFUB_047960-T",0.0155579991362084,0.17262463054465,0,0,0,0
"AFUB_047970-T",14.0955472174048,18.4708354682776,23.0483080217043,21.7962599958473,11.190193464829,12.1502836413523
"AFUB_047980-T",1.63358990930188,0.532259277512671,2.98177411469601,2.77781061309179,0.456742590401184,1.5165552268942
"AFUB_047990-T",0,0.0287707717574417,0,0.499711962143497,0,2.10533549145312
"AFUB_048010-T",35.5811440245085,32.0218689660326,38.6824750014617,23.6922259698623,53.0202023690708,17.1638368032026
"AFUB_048020-T",9.3192414825888,7.16392216760298,10.0090904066282,25.0296903391287,15.2437839546395,11.2581923314146
"AFUB_048030-T",0.466739974086251,1.17960164205511,2.1920069167495,2.29279606159958,2.30274389327264,7.47572517727845
"AFUB_048040-T",7.62341957674209,9.45119852231959,14.264162656789,24.2801223959135,18.1745489097138,12.4892783391287
"AFUB_048050-T",14.5934031897634,18.3845231530052,18.6320587923707,17.0930885874379,1.12282553473624,12.0789163365573
"AFUB_048060-T",0.124463993089667,0,0,0,0,0
"AFUB_048070-T",0.995711944717335,1.66870476193162,0.128941583338206,1.17579285210235,4.81482814047915,1.48087157449669
"AFUB_048080-T",171.713636466332,185.801644009558,107.08598496238,78.9691874293239,76.2760125969977,67.79893955527
"AFUB_048090-T",13.0064872778702,12.5152857144871,14.1996918651199,15.0354510962588,5.86152991014853,13.559787911054
"AFUB_048100-T",1.13573393694321,1.89887093599115,0.241765468759136,0.279250802374307,2.39789859960622,1.1954023553166
"AFUB_048110-T",206.532438533166,176.091508541422,290.344210281805,300.326889248242,176.397794601191,169.872027238349
"AFUB_048120-T",25.312864594611,19.8086763549986,25.8527874593103,22.5458279390625,29.9927634363444,23.0159557963943
"AFUB_048130-T",4.62072574345388,5.09242660106718,4.67413239600996,11.7285336997209,28.679628488941,12.4535946867312
"AFUB_048140-T",64.3323264282215,57.714168145428,76.2044757528796,95.2392210202901,43.4666698531793,74.2576806392194
"AFUB_048150-T",0.217811987906917,0,0,0,0,0
"AFUB_048160-T",1.94474989202604,0.632956978663717,2.03082993757674,0.587896426051173,0,0
"AFUB_048170-T",40.7308417385935,29.116021018531,37.119058303486,11.625651825162,5.04319943567974,7.79687804885604
"AFUB_048180-T",3760.10390523624,2903.83399347859,4291.07918730799,1880.03398086905,1074.67725333145,1196.54423219332
"AFUB_048190-T",6.86107761906788,3.7258149425887,3.449187354297,2.83660025569691,0.114185647600296,0.0356836523975105
"AFUB_048200-T",27.9888404460388,30.2812372747074,19.5991206674073,6.6873218463321,11.3043791124293,2.24807010104316
"AFUB_048210-T",7.49895558365243,6.12817438433508,9.44497097952357,12.4927990535874,8.79229486522279,7.85040352745231
"AFUB_048220-T",5.75645968039709,6.04186206906275,6.5760207502485,6.62853220372698,6.6608294433506,3.31857967296848
"AFUB_048230-T",9.83265545408368,7.99827454856879,13.1681591984143,6.90778300610129,11.190193464829,8.52839292300501
"AFUB_048240-T",16.6937330731516,8.71754384250483,5.89907743772291,7.05475711261408,4.79579719921243,14.5946138305818
"AFUB_048250-T",146.836395847534,149.363461578758,128.377463911101,54.7478546760155,121.950271637116,83.2321192171933
"AFUB_048260-T",0.311159982724167,2.30166174059533,2.30483080217043,2.24870382964574,1.71278471400444,0
"AFUB_048270-T",4.15398576936763,1.49608013138697,1.6601228854794,3.76253712672751,4.85289002301258,8.93875492557638
"AFUB_048280-T",0.528971970631084,0.0143853858787208,1.49894590630664,1.58732035033817,0.818330474468788,1.21324418151536
"AFUB_048290-T",26.806432511687,28.8858548444714,30.2045658969747,29.7769539794919,15.3960314847732,21.0890385669287
"AFUB_048300-T",6.68993962856959,7.55232758632844,7.72037730237507,7.74553541322421,1.44635153627042,9.27774962335273
"AFUB_048310-T",72.578065970412,87.1035114956547,93.4665302222819,120.092542431603,99.2273277646572,129.995545684131
"AFUB_048320-T",1.866959896345,1.7981732348401,0.838120291698338,1.64610999294329,0,0.999142267130294
"AFUB_048330-T",0.746783958538001,0,0.548001729187375,0.911239460379319,0,0
"AFUB_048340-T",0.217811987906917,0.316478489331858,0.870355687532889,6.99596747000896,2.28371295200592,0
"AFUB_048350-T",0.404507977541417,0.258936945816975,0.22564777084186,24.044963825493,39.1276152443681,36.0761725738831
"AFUB_048360-T",0.0933479948172501,0.201395402302092,0.0322353958345514,13.8743556548077,6.24214873548285,14.0950426970167
"AFUB_048370-T",0,0,0,0.146974106512793,0,0.820724005142742
"AFUB_048380-T",0.0622319965448334,0.0575415435148833,0.0322353958345514,3.58616819891216,3.27332189787515,4.38908924489379
"AFUB_048390-T",0,0,0,1.05821356689211,0.038061882533432,0.642305743155189
"AFUB_048400-T",0,0,0,0.646686068656291,1.97921789173846,3.21152871577595
"AFUB_048410-T",0,0,0.0161176979172757,0.558501604748615,0.932516122069084,0
"AFUB_048420-T",0,0,0,0.117579285210235,0,0
"AFUB_048430-T",1.18240793435183,1.07890394090406,1.1282388542093,97.3703455647256,242.530315503029,204.467328237735
"AFUB_048440-T",1.57135791275704,1.42415320199336,2.17588921883222,229.573554372983,446.313634587024,394.108098904305
"AFUB_048450-T",0.0311159982724167,0.0431561576361625,0.0644707916691029,7.71614059192165,11.6849979377636,13.2386350394764
"AFUB_048460-T",0.0155579991362084,0.0143853858787208,0,0.646686068656291,2.07437259807204,1.07050957192532
"AFUB_048470-T",0,0.0575415435148833,0.0805884895863786,2.46916498941493,9.00163521915667,0
"AFUB_048480-T",0.0311159982724167,0.0719269293936042,0.0161176979172757,9.61210656593668,14.8631651293052,10.2412082380855
"AFUB_048490-T",0,0,0.0161176979172757,1.02881874558955,1.0657327109361,1.32029513870789
"AFUB_048500-T",0.933479948172501,0.51787389163395,0.322353958345515,0.470317140840939,0,0
"AFUB_048510-T",1.41577792139496,1.46730935962953,1.67624058339668,172.797457027091,216.15343090736,247.25202746235
"AFUB_048520-T",0.653435963720751,1.06451855502534,1.32165122921661,95.6066562865721,221.520156344574,203.307609534816
"AFUB_048530-T",0,0,0,0.161671517164073,0,0
"AFUB_048560-T",0.1866959896345,0,0,3.23343034328145,0,3.17584506337843
"AFUB_048580-T",0.544529969767292,0.201395402302092,0.257883166676412,19.1360286679657,20.6676022156536,15.0941849641469
"AFUB_048590-T",0.0622319965448334,0.086312315272325,0.161176979172757,10.7144123647826,6.26117967674956,11.4009269410046
"AFUB_048600-T",0,0.0287707717574417,0,0.0587896426051173,0.019030941266716,0
"AFUB_048610-T",0,0.0287707717574417,0.290118562510963,2.24870382964574,2.66433177734024,0
"AFUB_048620-T",52.7727330700187,63.4251663392802,51.6572218248687,499.85893625001,1150.49652333805,944.956640964674
"AFUB_048630-T",0,0,0,0.352737855630704,0,0
"AFUB_048730-T",2.17811987906917,1.69747553368906,0.709178708360132,0,0.76123765066864,0.963458614732784
"AFUB_048740-T",37.8681698975311,30.5257888346456,34.0083426054518,18.6069218845196,17.2420327876447,17.6634079367677
"AFUB_048750-T",35.2077520452395,37.5170863717039,45.129554168372,6.84899336349617,9.81996569362546,4.88866037845894
"AFUB_048760-T",7.31225959401792,6.71797520536263,5.09319254185913,6.33458399070139,15.2057220721061,4.96002768325396
"AFUB_048770-T",0,0.0575415435148833,0,0,0,0
"AFUB_048780-T",0.700109961129376,0,1.28941583338206,0,0,0
"AFUB_048790-T",28.300000428763,31.5327658461561,37.2802352826588,10.5527408476186,6.12796308788255,3.63973254454607
"AFUB_048800-T",3.87394178491588,4.37315730713113,3.04624490636511,0.778962764517805,0.019030941266716,0
"AFUB_048820-T",0,0.201395402302092,1.0637680625402,0,0,0
"AFUB_048830-T",12.4619573081029,17.4494730708884,16.0693448235239,9.37694799551621,4.92901378807944,3.47915610875727
"AFUB_048840-T",1.60247391102946,1.7262463054465,1.96635914590764,0.764265353866525,0,0
"AFUB_048860-T",0.528971970631084,0,0,0.293948213025587,4.03455954854379,0.249785566782574
"AFUB_048870-T",0.0466739974086251,0,0,0,0,0
"AFUB_048880-T",0.248927986179334,0.374020032846742,0.322353958345515,0.793660175169084,0,0
"AFUB_048890-T",1.58691591189325,1.98518325126348,0.741414104194683,1.11700320949723,4.07262143107722,0
"AFUB_048910-T",0.0622319965448334,0,0,0,0,0
"AFUB_048920-T",0,0.316478489331858,0.128941583338206,0.117579285210235,0,0
"AFUB_048930-T",0.0311159982724167,0.834352380965809,0.612472520856478,0,0.038061882533432,0.0535254785962658
"AFUB_048940-T",1.18240793435183,0.6904985221786,0.999297270871095,4.87954033622474,7.65043838921983,0.999142267130294
"AFUB_048950-T",3.74947779182621,3.0353164204101,3.28801037512425,6.04063577767581,30.9633414409469,21.1068803931275
"AFUB_048960-T",4.69851573913492,4.40192807888858,10.7827399066575,15.2118200240741,12.7126687661663,10.8121466764457
"AFUB_048970-T",6.59659163375234,8.80385615777715,9.13873471909534,6.58443997177314,3.65394072320947,7.77903622265729
"AFUB_048980-T",0.28004398445175,1.43853858787208,0.0322353958345514,0.558501604748615,0,0.570938438360168
"AFUB_048990-T",13.2865312623219,16.7733599345885,23.5318389592226,16.1083620738021,18.5741986763148,8.92091309937762
"AFUB_049000-T",0.326717981860375,0,0.0644707916691029,0,0,0
"AFUB_049010-T",0.933479948172501,0.834352380965809,1.32165122921661,0.705475711261408,0.038061882533432,0.0356836523975105
"AFUB_049020-T",3.26717981860375,2.56059868641231,6.38260837524119,9.93544960026483,2.81657930747397,6.92262856511704
"AFUB_049030-T",0.435623975813834,0,0.419060145849169,0.382132676933263,0,0.107050957192532
"AFUB_049040-T",0.560087968903501,0,0.660825614608305,0.764265353866525,1.94115600920503,0.0356836523975105
"AFUB_049050-T",1.493567917076,0.776810837450925,1.28941583338206,1.99884784857399,12.7697615899664,3.99656906852118
"AFUB_049060-T",147.972129784478,107.933550248042,171.234422673137,95.8712096782951,147.77525893605,100.056961322619
"AFUB_049070-T",17.9850470014569,17.4494730708884,19.8247684382491,8.20115514341387,3.53975507560918,5.47744064301786
"AFUB_049080-T",9.27256748518018,4.17176190482904,3.449187354297,3.30691739653785,5.30963261341376,6.95831221751455
"AFUB_049090-T",0.731225959401793,0.661727750421159,0,0,0,0
"AFUB_049100-T",4.48070375122801,3.94159573076951,2.59494936468139,1.51383329708177,6.03280838154897,1.64144801028548
"AFUB_049110-T",21.5478288036486,20.4847894912985,24.5311362300937,14.6827132406281,22.3423250471246,15.6115979239108
"AFUB_049120-T",222.961685621002,191.699652219834,268.359670322641,261.834370752541,192.174444911298,198.151321763376
"AFUB_049130-T",1.02682794298975,1.98518325126348,0.757531802111959,0,0.019030941266716,0.0356836523975105
"AFUB_049140-T",2.86267184106234,3.15039950743986,4.19060145849169,3.68905007347111,3.76812637080977,1.48087157449669
"AFUB_049150-T",34.0253441108877,29.8209049265883,37.9894139910189,36.1703276127984,38.0999444159654,34.8986120447653
"AFUB_049160-T",2.81599784365371,3.1072433498037,2.91730332302691,1.23458249470746,0,1.60576435788797
"AFUB_049170-T",407.168395393709,465.13706700256,373.31811915994,71.870338084756,175.750742598122,122.930182509424
"AFUB_049180-T",488.863448857939,430.712838594781,487.721538976763,150.325116141285,225.592777775651,194.975476699997
"AFUB_049190-T",32.6406821877651,17.3056192121012,24.6600778134319,13.6685919056898,8.5639235700222,9.09933136136518
"AFUB_049200-T",570.978568298847,534.302002307449,839.828767677569,480.972763563116,213.37491348242,249.214628344213
"AFUB_049210-T",14.7023091837169,12.0117972087319,18.4064110215289,9.81787031505459,6.81307697348433,14.8622412235631
"AFUB_049220-T",0.202253988770709,1.58239244665929,1.95024144799036,0.264553391723028,0.266433177734024,0
"AFUB_049230-T",75.7674557933347,74.7033088681973,74.3025873986411,92.3879233539419,98.8847708218563,83.1250682600007
"AFUB_049240-T",4.96300172445046,5.81169589500322,9.97685501079367,8.37752407122922,1.84600130287145,6.11974638617305
"AFUB_049250-T",199.920288900277,174.552272252399,261.38070712446,228.206695182414,103.090608841801,132.921605180727
"AFUB_049260-T",2.58262785661059,1.43853858787208,2.01471223965947,1.24927990535874,0.019030941266716,0.0178418261987552
"AFUB_049270-T",0,0.0287707717574417,0,0.146974106512793,2.20758918693906,0.0178418261987552
"AFUB_049280-T",2.86267184106234,3.59634646968021,4.28730764599534,4.20345944626589,6.43245814815001,1.57008070549046
"AFUB_049290-T",0.264485985315542,0.201395402302092,0.870355687532889,0.808357585820363,0,0
"AFUB_049300-T",5.7720176795333,5.04927044343101,4.62577930225813,15.7556242181714,21.1624066885882,0.785040352745231
"AFUB_049310-T",1.29131392830529,1.3809970443572,2.75612634385415,5.61441086878871,8.79229486522279,5.7807516883967
"AFUB_049320-T",17.9850470014569,19.7799055832412,21.5815975112322,14.6092261873717,12.3130189995652,6.74421030312949
"AFUB_049330-T",25.4840025851093,33.028845977543,28.6895022927508,7.48098202150118,4.49130213894497,18.2878718537241
"AFUB_049340-T",1.21352393262425,3.15039950743986,1.1927096458784,1.80778151010736,0,1.49871340069544
"AFUB_049350-T",1.33798792571392,0,1.45059281255482,0.720173121912687,0.019030941266716,0
"AFUB_049360-T",23.0258387215884,16.8021307063459,28.6895022927508,27.6899216670103,15.9669597227747,25.2818677236362
"AFUB_049370-T",2.31814187129504,1.88448555011243,0.999297270871095,4.15936721431205,4.56742590401184,5.22765507623529
"AFUB_049380-T",0,0.143853858787208,0.0161176979172757,0.146974106512793,0,0
"AFUB_049390-T",0.902363949900084,1.48169474550825,1.74071137506578,1.79308409945608,0.038061882533432,0
"AFUB_049400-T",1.18240793435183,1.32345550084232,0.515766333352823,1.02881874558955,0,0
"AFUB_049420-T",0.777899956810418,0.949435467995575,1.6601228854794,7.86311469843444,1.63666094893758,2.3908047106332
"AFUB_049430-T",0.0933479948172501,0,0.354589354180066,0,0,0
"AFUB_049440-T",0.0622319965448334,0.0143853858787208,0,0.205763749117911,0,1.62360618408673
"AFUB_049450-T",0.342275980996584,0,0,0.837752407122922,0,0
"AFUB_049470-T",9.52149547135951,11.0192055831002,15.2473422297428,13.2717618181052,23.7125528183281,3.14016141098092
"AFUB_049480-T",6.40989564411784,5.92677898203299,3.67483512513887,5.04121185338881,7.23175768135208,9.02796405657016
"AFUB_049490-T",4.51181974950042,5.7973105091245,3.88436519806345,5.58501604748615,2.94979589634098,5.24549690243404
"AFUB_049500-T",3.26717981860375,5.66784203621601,4.73860318767906,40.7412223253463,21.8855824567234,24.5325110232885
"AFUB_049510-T",0.0622319965448334,0.51787389163395,0.580237125021926,1.10230579884595,0,0.0178418261987552
"AFUB_049520-T",5.9587136691678,6.2144866996074,5.27048721894916,7.74553541322421,6.14699402914927,2.05181001285685
"AFUB_049530-T",9.3192414825888,12.2995049263063,13.1681591984143,12.5515886961926,21.6762421027895,5.49528246921662
"AFUB_049545-T",17.1449150481016,20.4272479477836,20.2438285840983,19.6063458088066,18.02230137958,11.3117178100108
"AFUB_049560-T",5.19637171149359,2.15780788180813,5.18989872936278,4.74726364036322,3.3304147216753,3.37210515156474
"AFUB_049570-T",2.66041785229163,2.38797405586766,1.38612202088571,0.823054996471643,0.076123765066864,0.0356836523975105
"AFUB_049580-T",0.995711944717335,2.44551559938254,2.96565641677873,3.57147078826088,1.40828965373698,3.56836523975105
"AFUB_049590-T",0.0933479948172501,0.0143853858787208,0.499648635435547,0.293948213025587,0,1.28461148631038
"AFUB_049600-T",1.92919189288984,3.99913727428439,2.74000864593687,9.40634281681877,8.33555227482161,2.44433018922947
"AFUB_049610-T",0.404507977541417,0.201395402302092,0,0,0,0
"AFUB_049620-T",0.435623975813834,0.230166174059533,0.0322353958345514,1.14639803079979,0,0
"AFUB_049630-T",68.1440362165926,105.991523154415,28.3187952406534,7.20173121912687,10.5050795792272,9.6881116259241
"AFUB_049640-T",3.62501379873655,4.30123037773753,1.54729900005847,11.0671502204133,6.16602497041598,10.4196265000731
"AFUB_049650-T",43.3757015917489,39.47349885121,46.0804983454913,68.9602507758026,114.109523835229,63.3741666579787
"AFUB_049660-T",4.63628374259009,4.01352266016311,2.1275361250804,1.82247892075864,0.076123765066864,3.99656906852118
"AFUB_049670-T",5.28971970631084,4.4163134647673,6.06025441689567,12.7426550346592,32.2003526232835,17.8775098511528
"AFUB_049690-T",2.19367787820538,0.748040065693483,0.386824750014617,0.308645623676866,0,0
"AFUB_049700-T",2.17811987906917,4.17176190482904,6.49543226066212,25.5587971225748,13.8164633596358,26.3345354693628
"AFUB_049710-T",13.4887852510926,13.5078773401189,10.6215629274847,74.7069383404529,84.1738532226849,69.6723313061393
"AFUB_049720-T",23.5859266904919,24.9011029560658,20.7112418236993,48.9717722900627,39.2798627745018,47.7982523864653
"AFUB_049730-T",9.10142949468189,10.7746540231619,9.63838335453088,1.94005820596887,0.494804472934616,1.89123357706806
"AFUB_049740-T",2.20923587734159,4.27245960598009,1.75682907298305,0.558501604748615,0,0.0356836523975105
"AFUB_049750-T",1.77361190152775,1.12206009854023,2.09530072924584,0,0,0.0356836523975105
"AFUB_049760-T",1.120175937807,0.632956978663717,0.0322353958345514,0,0,0
"AFUB_049770-T",0,0.143853858787208,0.0322353958345514,0.0293948213025587,0,0
"AFUB_049780-T",54.5774609698189,37.7760233175209,36.828939740975,37.3020282329469,26.1104514179343,39.3769104206528
"AFUB_049790-T",5.28971970631084,4.81910426937148,3.12683339595149,5.43804194097335,3.12107436774142,5.01355316185023
"AFUB_049800-T",9.94156144803714,7.13515139584554,12.861922937986,20.7674412502577,10.8476365220281,8.42134196581248
"AFUB_049810-T",0.140021992225875,0,0,0.940634281681877,0.019030941266716,0
"AFUB_049820-T",1.04238594212596,3.56757569792277,1.46671051047209,5.79077979660406,8.65907827635578,5.102762292844
"AFUB_049830-T",0,0.086312315272325,0,0,0,0
"AFUB_049840-T",2.58262785661059,4.08544958955672,4.80307397934817,5.21758078120416,5.29060167214705,5.17412959763902
"AFUB_049850-T",60.8628926208471,49.93167438504,13.2809830838352,1.88126856336375,10.1054298126262,10.3661010214768
