"","AF293_GMM_1","AF293_GMM_2","AF293_GMM_3","CEA10_GMM_1","CEA10_GMM_2","CEA10_GMM_3"
"AFUB_019980-T",20.5962732808251,12.8332511013179,10.5485354185669,15.2104045772447,14.2624856347553,18.8536549162254
"AFUB_019990-T",20.336734283587,17.2597410500339,15.1170912512561,12.0940478008029,10.0591434116891,14.4164525777187
"AFUB_020000-T",20.0771952863489,26.7552759400216,22.5456373206694,10.5923836546418,10.845264667148,10.5494931100241
"AFUB_020010-T",16.8700348204778,16.6885810566512,11.4956750424171,21.6691750983678,18.0647455846282,17.2320267523535
"AFUB_020020-T",24.1742037427506,29.6289246567284,33.5398855034012,26.5455468418156,28.7656206334267,22.3642125896625
"AFUB_020030-T",12.5134873668379,7.9605424077716,11.2913900255082,16.8250972075255,15.4336458724799,18.4616129425421
"AFUB_020040-T",155.259935847804,128.72518350863,137.669530031402,135.182067007105,156.758995654887,163.196381590541
"AFUB_020050-T",214.305057719477,186.198157842765,181.145095902644,100.692232424308,111.180006129195,109.718292362193
"AFUB_020060-T",65.4594428034145,72.8585966558827,70.4969021987324,58.6133424791915,44.0869634694125,49.4685690429507
"AFUB_020070-T",413.019237104863,379.214538106537,412.897161903166,342.605482292971,331.085394875642,399.152189478765
"AFUB_020080-T",18.8721927991719,16.331606060787,20.2613594043248,12.6430432950983,9.57784468385707,10.9593551734203
"AFUB_020090-T",493.531941748089,466.459227095747,515.243955374508,604.783124671657,626.265904655016,699.402881051055
"AFUB_020100-T",49.4236404740592,47.7632544466296,66.0026318267374,86.7412880986822,87.8530611202703,87.10459851655
"AFUB_020110-T",50.5544889620253,50.7618444118888,49.0284040581279,11.1736730015428,11.390736558691,11.1553761602619
"AFUB_020120-T",17.9081908094303,18.8661285314228,15.1542339816032,18.0199697539332,21.3696635157414,16.1093611004421
"AFUB_020130-T",19.6137327912808,18.2414222886605,21.9513536351164,19.9414539839673,18.7866936763763,23.611618869564
"AFUB_020140-T",245.672199385684,237.745347245555,232.457777877116,248.323579610878,199.787101923069,224.800431727962
"AFUB_020150-T",888.160987048651,822.845214216768,798.735844748494,777.635970743212,714.086879193431,638.422534053585
"AFUB_020160-T",4.44923995265349,4.99764994209876,5.70140910827473,6.57179900524268,7.41200040861301,6.86073453945822
"AFUB_020170-T",82.7929401189604,95.6514501418117,80.3211543755315,116.015665485672,109.720066654771,130.353956249706
"AFUB_020180-T",789.258090601124,600.628279291305,634.026407024427,580.062180502059,570.38712235372,521.558385716527
"AFUB_020190-T",3.81893095936091,1.0887737373858,3.80712986057433,0.823493241443186,2.51879667565421,2.54827282894162
"AFUB_020200-T",31.9974506594997,33.1986746153703,45.1841314672065,46.8745270570504,50.1352841491681,44.2651028467901
"AFUB_020210-T",82.9227096175794,68.6641404544783,74.5268884413891,84.6583346056201,98.1528538958753,88.3341847067386
"AFUB_020220-T",0.0741539992108915,1.05307623779938,2.3399920118652,1.32404795683022,1.66850225648431,1.92456968899088
"AFUB_020230-T",5.74693493884409,6.74682742183333,4.19712852921853,7.0400598680241,7.42804369954075,7.41315732055745
"AFUB_020240-T",110.192842827385,131.438193477197,90.0896924568101,101.790223412899,98.2170270595863,98.7054769196339
"AFUB_020250-T",2.52123597317031,5.26538118899691,9.50853896884905,4.31122932284962,2.05354123874993,3.74221883970448
"AFUB_020260-T",12.7544878642733,9.74541738709259,13.6128106721999,50.8628178538438,45.2260371252816,58.1291326434096
"AFUB_020270-T",30.7553711727173,25.3987709557376,28.7856160189766,22.4442275609025,28.2201487418837,19.9763205681368
"AFUB_020280-T",117.775089246698,89.9398502079845,114.492466294833,103.421062969482,103.607572811305,109.4509910165
"AFUB_020290-T",270.180096124883,236.121111014373,224.694947234579,299.832274516834,289.196362263329,291.946529766088
"AFUB_020300-T",41.7857785553374,40.6237545293456,58.3140866448946,55.4001041449328,58.4617521406619,55.0818973025074
"AFUB_020310-T",1.59431098303417,3.24847246236419,1.24428146662673,0.694317831020725,1.44389618349604,1.28304645932725
"AFUB_020320-T",3.35546846429284,2.14184997518518,1.1699960059326,2.47047972432956,1.21929011050777,1.88892950956512
"AFUB_020330-T",40.4139295699359,48.1202294424938,40.708432460385,45.5827729528258,59.7612587058084,52.4445240250014
"AFUB_020340-T",58.1552738811417,63.1667255181697,49.5669736481604,72.1121728683386,64.6223758569117,61.5327697785694
"AFUB_020350-T",122.131636700338,91.1000189445431,126.340997275547,302.980925145881,295.148423197519,326.464043539934
"AFUB_020360-T",2097.96494567454,1776.27188192066,1954.95189772233,2196.56326652873,2296.21205732283,2171.36011142453
"AFUB_020370-T",24.081511243737,18.8661285314228,16.0642308751063,24.753238022204,20.4070660600774,25.0550461363071
"AFUB_020380-T",58.3406588791689,46.9243632063487,55.4912391385175,67.2680949774963,61.108895143738,50.2882931697431
"AFUB_020390-T",236.273179985703,260.377561983345,271.624787028098,128.36806410732,147.373670462163,128.411566471002
"AFUB_020400-T",41.5818550575074,53.0643331352129,59.9855095105126,36.7181104125844,38.2472055717174,52.0881222307438
"AFUB_020410-T",4.54193245166711,3.76608620636728,0.501426859685399,6.68482748936233,3.00009540348622,3.10069561004086
"AFUB_020420-T",148.752922417048,131.170462230299,129.758128467477,117.937149715706,116.730984790191,120.445986369346
"AFUB_020430-T",290.146060412416,278.654681771592,252.403424073491,235.955034062927,223.531172496115,223.855966973179
"AFUB_020440-T",18.9278082985801,21.6505334991636,10.1028226544021,24.3818587172394,23.022122481298,18.1230312379974
"AFUB_020450-T",139.891519511347,157.515216925077,199.04789192993,307.1145382794,296.27145356246,253.579876614261
"AFUB_020460-T",57.4137338890328,53.8139806265277,63.2912125114015,74.8894441924215,86.5695978460516,93.8405924280181
"AFUB_020470-T",72.1333027323947,64.4875330028672,72.0011827777886,80.9929823348828,91.7034509429264,94.2148143119885
"AFUB_020480-T",25.7685147257848,30.9497321414259,40.6898610952115,24.3172710120282,28.0276292507509,27.9062604903677
"AFUB_020490-T",79.0110861592049,78.2846165930185,77.9997337288399,88.0491891292097,86.9706801192449,85.0374681098561
"AFUB_020500-T",57.4693493884409,49.9408019214012,37.8298708584873,48.247015792789,49.9427646580353,42.5009139652152
"AFUB_020510-T",93.0076535102607,87.1911427398302,84.481140174403,99.513506804203,103.848222175221,95.1414589770582
"AFUB_020520-T",157.391863325117,157.658006923423,140.938090301944,150.360177731744,143.828103167133,124.223845388476
"AFUB_020530-T",130.084653115706,121.996204836589,103.461075381754,169.090612243001,160.850034841459,172.730129586931
"AFUB_020540-T",1.1308484879661,0.535462493796296,1.20713873627966,0.678170904717918,1.21929011050777,1.6572683432977
"AFUB_020550-T",186.608539014209,155.337669450305,182.036521430973,225.960086681489,194.861811608255,205.857676363172
"AFUB_020560-T",163.620799258832,175.453210467253,190.709348967014,134.633071512809,133.30370431854,142.311236447048
"AFUB_020570-T",44.8075540231812,38.446207054574,65.6312045232667,49.8940022756754,42.8195434861215,50.9476364891196
"AFUB_020580-T",60.6579713545093,62.7205067733395,81.7697208590671,87.5486344138226,86.0401692454363,94.2682745811272
"AFUB_020590-T",0,0.232033747311728,0,0,0,0
"AFUB_020630-T",28.7346746942205,19.5800785231512,31.2184648567095,28.0956517668852,22.9098194448039,26.3024524162086
"AFUB_020640-T",26.1763617214447,21.775474747716,28.4699028110266,23.2838677286485,13.075282106103,19.6911991327307
"AFUB_020650-T",475.846212936291,443.773466108577,457.097011016175,567.742075733017,622.287168504938,580.115200513046
"AFUB_020660-T",134.014815073884,126.351299786133,130.92812447341,149.036129774914,157.015688309731,149.13633080708
"AFUB_020670-T",221.664842141157,287.061442924194,344.201682126266,195.361661337669,183.888200613685,204.325148647865
"AFUB_020680-T",25.5645912279549,24.8454597121481,17.7913678362449,9.80118426580419,10.5885720123043,10.8346145454301
"AFUB_020690-T",398.485053259528,461.211694656543,462.22270780407,796.705490706828,720.616498601019,684.665666858504
"AFUB_020700-T",6.85924492700747,7.94269365797839,5.38569590032466,3.24553218686432,2.59901313029287,3.24325632774388
"AFUB_020710-T",15.9060328307362,19.0089185297685,16.5099436392711,13.8217689152033,15.0165203083588,17.4993280980467
"AFUB_020720-T",255.497604281127,232.247932309247,230.377784977681,206.212395813155,225.889536262492,203.166842816528
"AFUB_020730-T",138.908979021803,165.457910583055,170.893702326853,139.347973993229,152.940692414086,124.954469066704
"AFUB_020740-T",5.59862694042231,6.19351617824382,5.71998047344826,2.63194898735763,2.58296983936514,3.90259964712039
"AFUB_020750-T",65.5892123020336,64.2019530061759,79.466871577549,58.8878402263392,61.6222804534255,58.7350156936475
"AFUB_020760-T",11.4938698776882,8.01408865715123,6.64854873212492,16.3083955658356,24.5462351194327,20.8673250537807
"AFUB_020770-T",518.966763477424,460.836870910885,539.201016448366,682.579015598584,649.865585609713,653.783451386086
"AFUB_020780-T",202.440417845734,156.301501939139,200.645029334854,217.499097298818,246.85811750504,201.170992768685
"AFUB_020790-T",374.403542015791,396.706312903882,406.861468221768,329.639500471816,319.742788189734,358.664945651105
"AFUB_020800-T",30.9222176709418,27.7905034280278,31.515606699486,15.4041676928784,10.4923122667379,16.6261437021156
"AFUB_020810-T",22.6911237585328,26.6838809408487,32.5741745143774,18.1329982380529,17.6476200205072,17.6775289951755
"AFUB_020820-T",18.2233453060766,18.5626997849383,19.0170779376981,16.3729832710469,21.3696635157414,17.8557298923042
"AFUB_020830-T",26.8066707147373,24.7026697138025,30.2713252328593,29.8072259549828,22.4926938806828,22.292932230811
"AFUB_020840-T",10.8820993841983,7.4250799139753,8.26425750222232,6.34574203700337,9.03237279231412,8.33980198562713
"AFUB_020850-T",24.1000497435397,26.5410909425031,21.1342135674809,11.9648723903804,13.6849271613569,16.2162816387194
"AFUB_020860-T",119.55478522776,99.1498051012808,124.075290724376,85.7886194468166,84.3395804070965,79.8696420931214
"AFUB_020870-T",18.9278082985801,17.7416572944506,18.1813665048891,8.41254860376274,7.79703939087862,10.2109114054794
"AFUB_020880-T",44.9002465221948,45.6571019710308,59.7812244936037,56.4658012809181,45.7233791440413,40.7367250836402
"AFUB_020890-T",14.2375678484912,23.9530222224876,18.4599369824921,24.9631480641405,20.1503734052336,22.4889532176526
"AFUB_020900-T",945.926952433935,687.034077040234,888.565538092874,1175.43164713918,1171.27254076106,1201.84031050566
"AFUB_020910-T",34.5001481328673,34.7158183477932,28.8784728448443,31.5833878482916,31.6052831276356,38.6517745872334
"AFUB_020920-T",121.445712207638,97.3292326223734,88.4925550518862,79.9918729041087,60.8040726161111,74.0068325775843
"AFUB_020930-T",485.541848333115,348.639629710768,300.317546221207,313.331104905981,242.077216808575,285.727318456294
"AFUB_020940-T",4.96831794712973,3.87317870512654,3.60284484366546,6.42647666851741,8.00560217293916,9.39118727868696
"AFUB_020950-T",12.7174108646679,9.24565239288271,8.93282664846952,15.1942576509419,18.0487022937005,12.8304645932725
"AFUB_020960-T",9.19509590215055,14.2254535851883,12.294243744879,6.78170904717918,5.19802626058575,7.91211983251805
"AFUB_020970-T",31.7564501620643,24.4349384669043,26.9470508667968,25.5605843373444,20.0541136596672,24.1284014712375
"AFUB_020980-T",47.8107909912223,55.1883343606049,42.6212830732589,83.9640167745993,91.2863253788053,107.080919084687
"AFUB_020990-T",1286.57188630897,1146.46089671746,1023.50507744377,1217.26833318975,1245.00750586493,1273.28105016459
"AFUB_021000-T",28.9942136914586,34.1268096046173,44.5341336861329,39.4953817366673,41.9852923578793,39.7566201494319
"AFUB_021010-T",0,0.249882497104938,0.668569146247199,0.274497747147729,0,0.35640179425757
"AFUB_021020-T",353.603345237136,317.475712571824,354.063077033412,199.608302955307,202.193595562229,215.9973074098
"AFUB_021030-T",0,0.0178487497932099,0,0.161469263028076,0,0.748443767940896
"AFUB_021040-T",188.610696992903,167.992433053691,138.858097402509,95.8320076071629,115.96090682566,93.6267513514635
"AFUB_021050-T",722.148721315267,427.673893795101,753.885997854411,1095.6012434981,1033.63714789203,1028.50429786849
"AFUB_021060-T",248.137819859446,249.793253355972,224.044949453506,302.80330895655,324.491602304344,355.207848246807
"AFUB_021070-T",217.104371189688,176.506286705052,175.443686794369,163.051661805751,184.979144396771,170.520438462534
"AFUB_021080-T",185.218151529004,165.654246830781,214.982123248822,142.981032411361,148.191878299477,122.299275699485
"AFUB_021090-T",347.819333298687,357.242727111095,383.182977625513,218.193415129839,185.364183379036,187.289142882353
"AFUB_021100-T",162.768028267907,113.625141183574,114.158181721709,94.233461903185,97.0939966946449,102.625896656467
"AFUB_021110-T",3.87454645876908,5.89008743175925,5.31141043963053,4.79563711193385,7.95747230015596,7.48443767940896
"AFUB_021120-T",9.71417389662679,10.4950648784074,5.47855272619232,4.35967010175804,3.35304780389636,9.74758907294453
"AFUB_021130-T",1.26061798658516,1.8027237291142,3.15713207950066,3.89140923897662,3.54556729502917,3.17197596889237
"AFUB_021140-T",14.9420308409946,17.0277073027222,14.6899498522648,23.2192800234373,29.0383565791982,23.2908572547322
"AFUB_021150-T",340.644933875033,296.574826563975,325.98317289103,258.28623313971,264.874733216885,278.492362032865
"AFUB_021165-T",62.4005903359652,76.9102628589413,76.8854518184279,110.897089847682,107.586308961383,110.306355322718
"AFUB_021180-T",58.804121374237,56.0093768510925,46.5769838552215,53.7369707357436,57.0338992480936,63.4038791984216
"AFUB_021190-T",4.18970095541537,3.30201871174382,4.64284129338333,3.16479755535028,3.4172209676073,7.46661758969608
"AFUB_021200-T",455.287016655071,507.689839118061,555.228104593125,800.209373714537,847.759579203309,826.210639447898
"AFUB_021210-T",77.0089281805108,68.806930452824,83.7011428371146,102.210043496772,100.848126771735,109.540091465064
"AFUB_021220-T",55.856499905604,44.7468157315771,40.7827179210791,42.8539424076513,47.8731801283576,49.860611016634
"AFUB_021230-T",11.1230998816337,9.17425739370987,10.9571054523846,11.4320238223878,17.0219316743256,13.8996699760452
"AFUB_021240-T",248.082204360038,225.661743635552,252.737708646615,443.265420864673,465.865081959534,479.91283605753
"AFUB_021250-T",0.0926924990136144,0,0,0,0.0641731637109352,0.0712803588515139
"AFUB_021260-T",278.003343041632,246.973150888645,260.834823862275,240.104794122749,228.632939011134,228.970332720776
"AFUB_021270-T",12.8657188630897,7.6035674119074,11.2171045648141,154.380762381143,170.652485598304,159.739284186243
"AFUB_021280-T",0.407846995659903,0.0713949991728395,1.03999644971787,12.0779008745001,14.5993947442378,14.1847914114513
"AFUB_021290-T",26.0095152232202,23.9530222224876,13.408525655291,80.4762806931929,85.6070003903875,87.3540797725303
"AFUB_021300-T",33.4990691435202,27.4513771819568,24.9784861584023,50.5398793277877,59.1034837777713,52.0881222307438
"AFUB_021310-T",0.70446299250347,2.8914974665,2.07999289943573,10.3663266864025,9.67410442942348,16.2162816387194
"AFUB_021320-T",25.2494367313086,22.6322147377901,12.9256701607792,51.3149317903224,42.1778118490121,47.1875975597022
"AFUB_021330-T",9.43609639958595,12.5476711046265,10.1771081150963,15.6625185137233,14.1822691801167,19.9585004784239
"AFUB_021340-T",9.19509590215055,19.0624647791481,15.6185181109415,15.0489353142167,16.5085463646381,17.6597089054626
"AFUB_021350-T",57.3581183896246,46.7458757084166,43.9955640961004,43.9357864699394,48.4186520199006,46.3856935226227
"AFUB_021360-T",6.45139793134756,7.46077741356172,5.31141043963053,9.55898037126208,7.29969737211888,7.37751714113169
"AFUB_021370-T",531.86955934012,507.796931616821,603.885081347782,1088.27053895662,984.512591071312,1054.46816858016
"AFUB_021380-T",37.1511536046567,73.8581266443024,32.7970308964598,29.4842874289266,15.8828580184565,22.4176728588011
"AFUB_021390-T",6.04355093568766,3.8017837059537,4.40141354612739,3.74608690225136,3.75413007708971,2.42353220095147
"AFUB_021400-T",345.205404826503,312.835037625589,365.521609345483,381.180489230378,312.972519418231,347.473929311418
"AFUB_021410-T",255.59029678014,257.84303951271,263.676242733826,256.138691941436,242.60664540919,227.117043390636
"AFUB_021420-T",3.33692996449012,3.92672495450617,7.11283286146326,4.94095944865912,5.66328169749003,5.61332825955672
"AFUB_021430-T",51.3145674539369,67.9501904627499,64.2012094049046,63.5543019278506,53.2958124619317,68.1974833311859
"AFUB_021440-T",186.775385512433,180.397314159972,242.282030053916,247.096413211864,229.627623048654,231.768086805698
"AFUB_021450-T",6.8036294275993,8.60309740032715,3.1757034446742,10.996056812212,10.0751867026168,7.07457561601276
"AFUB_021460-T",72.1889182318029,60.6679005471203,73.7654624692743,76.6171653068219,61.830843235486,70.38935436587
"AFUB_021470-T",42.3233950496163,35.9295333337315,49.9755436819781,59.7597742466908,66.9005231686499,54.1374325477248
"AFUB_021480-T",160.172638295526,168.849173043765,168.665138506029,174.096159396871,166.994615266781,169.13047146493
"AFUB_021490-T",34.1479166366156,33.4664058622685,44.4041341299181,47.0682901726841,55.1087043367656,56.9351866326467
"AFUB_021500-T",21.3748902725395,22.6500634875833,24.1984888211139,23.5906593284019,18.4818711487493,19.7446594018694
"AFUB_021510-T",18.5941153021311,20.3832722638457,16.7328000213535,18.1491451643557,17.2144511654584,9.78322925237029
"AFUB_021520-T",100.256206933125,135.311372182324,120.639588167272,237.747342882539,184.995187687698,212.397649287799
"AFUB_021530-T",3.44816096330646,7.19304616666357,3.39855982675659,4.74719633302542,4.98946347852521,5.18564610644764
"AFUB_021540-T",10.6410988867629,16.5279423085123,11.1613904692935,11.1090852963316,7.10717788098607,13.5610882715005
"AFUB_021550-T",57.7474268854818,55.6167043556419,50.45839917649,54.8834025032429,50.6005395860724,53.0147668958135
"AFUB_021560-T",0.685924492700747,0.749647491314814,0.594283685553066,0.66202397841511,0.946554164736294,0.427682153109084
"AFUB_021570-T",0.203923497829952,0.856739990074073,2.78570477603,0.678170904717918,1.20324681958003,0.81972412679241
"AFUB_021580-T",25.1752827320977,26.0948721976728,27.058479057838,24.2042425279085,24.2093260099503,14.7728543719763
"AFUB_021590-T",63.2718998266932,61.917313032645,50.7926837496136,35.2810339716345,26.9045988858096,28.6368841685957
"AFUB_021600-T",7.65640041852455,11.1733173705494,4.25284262473913,6.15197892136968,3.72204349523424,4.56194296649689
"AFUB_021610-T",12.9027958626951,16.242362311821,20.614215342622,24.7693849485068,25.4125728295303,35.3906981697767
"AFUB_021620-T",15.5352628346818,11.6909311145525,7.05711876594266,4.71490248041981,5.67932498841776,4.49066260764538
"AFUB_021630-T",5.46885744180325,3.90887620471296,4.75426948442453,3.1970914079559,4.68464095089827,4.79360413276431
"AFUB_021640-T",397.947436765249,680.305098368194,619.020743964212,92.6187692729042,80.152281474958,88.4767454244417
"AFUB_021650-T",36.7062296093913,59.7219168080802,41.9155711966647,22.2827582978744,20.5835422602825,26.694494389892
"AFUB_021660-T",131.882887596571,140.29117337463,153.362333603038,109.605335743458,115.656084298033,83.8435220990932
"AFUB_021670-T",477.143907922482,432.421661240095,451.65560102033,558.183095361755,576.40335645162,574.484052163776
"AFUB_021680-T",18.1677298066684,16.8313710549969,21.5984976968192,16.2115140080188,16.7010658557709,19.5129982356019
"AFUB_021690-T",267.510552153291,234.675362281123,257.770548608642,230.545813751486,249.890299490382,234.69058151861
"AFUB_021700-T",68.4812182712583,59.5791268097345,60.8212209433216,67.5748865772497,90.8050266509733,65.1502479902837
"AFUB_021710-T",242.465038919813,203.40435264342,218.157826693496,236.310266441589,237.312359403038,242.905642876247
"AFUB_021720-T",4.82000994870795,3.39126246070987,3.30570300088893,9.97880045513508,6.70609560779272,6.87855462917109
"AFUB_021730-T",283.546354482647,266.678170660349,251.437713084467,381.374252346012,350.577993352839,400.773817642637
"AFUB_021740-T",174.63266814165,158.657536911842,198.379322783683,191.082725867425,221.044462402316,213.858896644255
"AFUB_021750-T",141.726830991816,131.652378474716,129.98098484956,100.546910087583,95.040455455895,89.011348115828
"AFUB_021760-T",68.9446807663264,60.3466230508425,43.2341381239855,60.1795943305638,71.9862463927415,47.5796395333855
"AFUB_021770-T",38.3376175920309,39.463585792787,35.099880177978,35.83002946593,40.7018290836606,35.9431209508759
"AFUB_021780-T",0,0.124941248552469,0,0,0,0
"AFUB_021790-T",0,0.124941248552469,0,0,0,0
"AFUB_021800-T",193.708784438651,185.234325353932,201.796453975613,181.878977874824,214.948011849777,208.423769281827
"AFUB_021810-T",391.496038833902,344.409476009778,347.823098335105,252.828572049361,273.875019427344,242.37104018486
"AFUB_021820-T",43.2317815399498,46.8351194573827,44.7755614333888,43.628994870186,39.8996645372739,32.4682034568646
"AFUB_021830-T",120.815403214345,113.982116179438,118.726737554398,118.405410578488,113.650672932066,118.521416680355
"AFUB_021840-T",3.89308495857181,3.0699849644321,1.392852388015,3.39085452358959,5.71141157027323,2.95813489233783
"AFUB_021850-T",324.701824044691,239.958592219913,275.190489141417,280.455962953465,320.512866154266,274.090799873784
"AFUB_021860-T",64.0319783186048,53.3142156323179,54.8226699922703,65.9117531680605,76.5264977252902,73.1514682713662
"AFUB_021870-T",22.4872002607029,23.6674422257963,19.7413611794659,28.7415288189975,26.455386739833,25.4470881099905
"AFUB_021880-T",10.4927908883412,13.1545285975957,13.2599547339028,7.58905536231956,8.19812166407197,8.26852162677562
"AFUB_021890-T",26.2690542204583,27.7369571786481,33.3727432168393,29.0806142713564,26.519559903544,32.6642244437063
"AFUB_021900-T",5.83962743785771,5.96148243093209,4.08570033817733,1.80845574591445,1.55619921999018,5.52422781099233
"AFUB_021910-T",7.43393842089188,7.67496241108024,5.71998047344826,2.42203894542113,2.00541136596672,5.54204790070521
"AFUB_021920-T",4.87562544811612,5.96148243093209,6.42569235004252,4.87637174344789,4.90924702388654,4.43720233850674
"AFUB_021930-T",63.1421303280741,55.4917631070895,55.8812378071617,60.7608836774649,55.9108688831523,57.2915884269043
"AFUB_021940-T",112.380385804106,100.381368837012,112.969614350603,125.074091141547,132.838448881636,151.185641124061
"AFUB_021950-T",78.2139306676878,63.0774817692037,70.2183317211294,89.0664454862865,81.2753118398994,98.2956148562377
"AFUB_021960-T",135.368125559482,118.140874881256,111.669618788456,121.392591944507,125.907747200855,114.030754072709
"AFUB_021970-T",59.8793543627949,54.4208381194969,53.7455308122054,80.557015324707,80.5052338753682,91.3101396887893
"AFUB_021980-T",7.0446299250347,6.99670991893827,5.19998224858933,9.36521725562839,7.55639002696262,4.16990099281356
"AFUB_021990-T",71.7439942365376,97.8289976165833,67.3954842147524,80.217929872348,90.0189053955143,70.6922958909889
"AFUB_022000-T",32.2940666563433,25.006098460287,27.5413345523499,27.4013339358644,29.7763479618739,21.6692290908602
"AFUB_022010-T",71.984994733973,67.3968792191604,78.6497315099136,26.1741675368511,27.8671963414736,34.4818735944199
"AFUB_022020-T",81.217167635729,89.9398502079845,63.7183539103928,59.7597742466908,67.9112504970971,66.8609766027201
"AFUB_022030-T",37.9483090961737,41.3555532708673,28.8227587493237,28.7738226716031,22.8777328629484,30.6327342164381
"AFUB_022040-T",144.210989965381,138.417054646342,139.879522487053,173.40184156585,160.079956876928,168.471128145553
"AFUB_022050-T",13.5331048559877,17.0455560525154,13.1485265428616,10.5600898020361,13.1073686879585,11.6899788516483
"AFUB_022060-T",3.93016195817725,3.37341371091666,7.42854606941332,6.00665658464442,5.53493537006816,4.84706440190295
"AFUB_022070-T",88.9106450538589,90.6538001997129,88.1396991135891,92.5380346413902,91.7034509429264,101.841812709101
"AFUB_022080-T",1.18646398737426,2.07045497601234,2.9528470625918,0.855787094048801,1.62037238370111,0.980104934208316
"AFUB_022090-T",82.6446321205386,82.2648877969042,98.7068058973295,161.905230038251,186.214477798206,172.231167074971
"AFUB_022100-T",72.2445337312111,85.5847552584413,70.831186771856,73.4846616040772,53.6808514441973,56.2580232235574
"AFUB_022109-T",227.078084083553,238.49499473687,239.849181216183,215.303115321636,198.022339921018,198.800920836872
"AFUB_022110-T",9.52878889859956,10.4058211294413,6.12855050726599,7.44373302559429,5.67932498841776,7.71609884567638
"AFUB_022120-T",2.31731247534036,2.30248872332407,2.15427836012986,1.66313340918918,2.63109971214834,5.6311483492696
"AFUB_022130-T",5.19077994476241,7.88914740859876,3.24998890536833,9.67200885538173,4.71672753275374,6.84291444974534
"AFUB_022140-T",10.3444828899194,16.3494548105802,17.4756546282948,15.8078408504486,19.6530313864739,16.2519218181452
"AFUB_022150-T",2.22461997632675,1.6242362311821,3.60284484366546,0.145322336725268,0.914467582880826,0.392041973683327
"AFUB_022160-T",123.132715689685,135.061489685219,107.583918450278,145.451512135691,133.432050645962,144.984249903979
"AFUB_022170-T",31.3856801660098,38.0356858093302,38.2941549878257,36.4113188128311,32.1988848919617,38.7765152152236
"AFUB_022180-T",228.005009073689,162.245135620278,121.698155982164,158.595110146176,115.864647080093,142.150855639632
"AFUB_022200-T",43.6396285356097,28.147478423892,40.0398633141378,34.8773608140643,33.9155170212292,36.4777236422623
"AFUB_022210-T",44.955862021603,43.1939744995679,39.9655778534437,28.4347372192441,30.1132570713563,23.4155978827223
"AFUB_022220-T",72.9489967237145,58.3654118237963,56.7169492399707,95.7835668282545,85.3503077355438,76.8224067522191
"AFUB_022230-T",200.605106365264,148.180320783228,176.056541845096,158.27217162012,153.020908868725,142.988399856137
"AFUB_022240-T",47.2175589975352,65.3264242431481,56.7355206051443,50.9596994116607,50.2315438947345,45.8689109209492
"AFUB_022250-T",17.5744978129813,17.6167160458981,31.7198917163949,6.24886047918653,4.71672753275374,2.42353220095147
"AFUB_022260-T",0.148307998421783,0.535462493796296,1.07713918006493,0.355232378661766,0.320865818554676,0.712803588515139
"AFUB_022270-T",45.2524780184466,42.783453254324,52.2226788679757,39.8506141153291,29.1346163247646,31.6841195094979
"AFUB_022280-T",165.956650233975,125.351769797713,142.442370881,90.6488442639617,91.4307149971549,95.5513210404544
"AFUB_022290-T",4.09700845640176,4.10521245243827,1.29999556214733,3.29397296577274,1.47598276535151,1.17612592104998
"AFUB_022300-T",1.66846498224506,3.46265745988271,0.947139623850199,2.29286353499867,1.65245896555658,0.320761614831813
"AFUB_022310-T",0.778616991714361,2.83795121712037,0.779997337288399,1.56625185137233,1.44389618349604,1.78200897128785
"AFUB_022320-T",0,0.285579996691358,0,0.129175410422461,0.368995691337877,0.0178200897128785
"AFUB_022330-T",0,0,0.612855050726599,0,0.112303036494137,0.0178200897128785
"AFUB_022340-T",44.3070145285077,57.0446043390987,56.2155223802853,74.4857710348513,46.3169809083675,39.0616366506296
"AFUB_022350-T",10.1405593920894,15.135739824642,14.0956661667118,11.6257869380214,9.81849404777308,14.4342726674316
"AFUB_022360-T",30.4958321754791,49.1554569305,42.7884253598207,42.1273307240249,36.8353959700768,42.091051901819
"AFUB_022370-T",1013.18462971821,823.380676710564,731.247503707874,420.23990395687,432.623383157269,404.284375316074
"AFUB_022380-T",1.96508097908863,3.78393495616049,6.20283596796012,13.2081857156966,9.2088489925192,12.1354810944702
"AFUB_022390-T",46.3647880066099,53.153576884179,55.2312400260881,90.955635863715,73.5745321945872,74.8265567043767
"AFUB_022400-T",18.8907312989746,19.472986024392,22.2484954778929,26.5778406944213,24.1772394280948,21.5979487320087
"AFUB_022410-T",72.3743032298301,65.6655504892191,80.024012532755,65.7179900524268,72.2108524657298,72.0466227091677
"AFUB_022420-T",152.145467880947,173.471999240207,130.073841675427,205.292021013895,174.358485802611,182.798480274707
"AFUB_022430-T",187.646695003161,212.239483791058,202.242166739778,95.2022774813534,91.8638838522037,79.6023407474282
"AFUB_022440-T",262.449541707148,286.186854184327,337.590276124488,313.395692611192,255.842360424571,288.204310926384
"AFUB_022450-T",32.8316831506222,27.1122509358858,30.364182058727,26.9169261467802,23.2948584270695,19.2991571590474
"AFUB_022460-T",57.1727333915974,61.6138842861604,44.1441350174887,60.664002119648,76.2698050704465,52.052482051318
"AFUB_022470-T",177.339289112847,137.131944661231,139.805237026359,142.900297779847,122.859521924585,148.316606680288
"AFUB_022480-T",138.426978026932,152.731751980497,136.833818598593,83.2212581646702,74.2964802863352,97.4937108191582
